-0.21839
-0.092565
0.028022
-0.10305
-0.23412
-0.15548
-0.0086791
-0.092565
-0.24461
-0.15024
-0.019164
-0.08208
-0.20266
-0.18169
-0.024407
-0.034893
-0.17121
-0.21315
-0.045379
0.038508
-0.16596
-0.20791
-0.092564
0.038507
-0.097807
-0.25509
-0.12927
0.028022
-0.097808
-0.23412
-0.12927
0.022779
-0.061107
-0.20267
-0.15024
0.0018067
-0.034893
-0.19218
-0.20267
-0.050621
0.022778
-0.16596
-0.20791
-0.019165
0.022779
-0.092565
-0.18169
-0.040136
0.04375
-0.12402
-0.18694
-0.12402
0.033264
-0.10829
-0.22888
-0.10305
0.012293
-0.055865
-0.20266
-0.14499
0.04375
-0.0086782
-0.16072
-0.18694
0.0070501
0.022779
-0.097807
-0.11354
0.090936
0.17482
-0.0086787
-0.10829
0.038507
0.20628
0.096179
-0.019164
0.10666
0.21677
0.048993
-0.10305
-0.087322
0.064721
0.012293
-0.16072
-0.11354
0.012293
-0.045379
-0.18694
-0.23412
-0.076836
-0.076836
-0.22888
-0.22888
-0.10829
-0.034893
-0.19218
-0.28131
-0.11878
-0.055865
-0.31277
-0.48054
-0.26034
0.10667
0.45269
0.98223
1.8263
2.7963
2.9326
2.251
1.5013
0.99271
0.33211
-0.37568
-0.43335
-0.097807
0.033264
-0.055864
-0.087322
0.085693
0.14861
-0.034894
-0.16072
0.0018068
0.12764
-0.040135
-0.14499
-0.013921
0.12764
0.0070501
-0.12402
-0.034893
0.14337
0.054236
-0.082079
-0.034893
0.12764
0.10667
-0.061108
-0.040136
0.090936
0.16958
0.017536
-0.024408
0.11715
0.20104
0.096179
-0.024407
0.16434
0.26919
0.14861
0.038507
0.20104
0.34784
0.21677
0.12239
0.21677
0.38978
0.36357
0.19055
0.25871
0.46842
0.47891
0.37405
0.37405
0.58377
0.66241
0.55231
0.55231
0.75154
0.8564
0.7463
0.69387
0.92455
1.1028
0.97174
0.90358
1.0242
1.2653
1.15
1.0556
1.1605
1.3283
1.2706
1.1238
1.1028
1.2077
1.1028
0.89834
0.79348
0.8564
0.79348
0.51561
0.40551
0.44745
0.47891
0.24298
0.10142
0.19055
0.26395
0.080451
-0.050621
0.00705
0.14861
0.012294
-0.12402
-0.066349
0.064722
0.0018081
-0.14499
-0.10305
0.064723
0.02278
-0.11878
-0.16596
-0.0086779
